ID,Income,Kids,Teens,Age,Divorced,Married,Single,Together,Widow,Basic,Graduate,Master,PhD,State,Marital Status ,Consolidated Educational Level,
2721,128389,0,0,73,0,0,0,1,0,1,0,0,0,State-Texas,Together,Basic,
2592,128359,1,0,37,0,0,0,1,0,0,1,0,0,State-Florida,Together,Graduate,
1069,128332,0,0,68,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
2916,128320,0,1,70,0,0,0,1,0,0,1,0,0,State-Florida,Together,Graduate,
1173,128249,0,0,59,0,1,0,0,0,1,0,0,0,State-Texas,Married,Basic,
2743,128249,0,0,59,0,1,0,0,0,1,0,0,0,State-Illinois,Married,Basic,
2401,128164,1,0,50,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
2503,128087,1,1,62,0,0,0,1,0,0,1,0,0,State-Illinois,Together,Graduate,
2440,128072,1,0,34,0,1,0,0,0,0,0,1,0,State-Other,Married,Master,
2016,128071,0,0,40,0,0,1,0,0,0,1,0,0,State-Florida,Single,Graduate,
2992,127943,1,1,53,0,0,0,1,0,0,1,0,0,State-Other,Together,Graduate,
1054,127938,1,0,32,0,0,1,0,0,0,1,0,0,State-Other,Single,Graduate,
1931,127922,1,0,41,0,0,0,1,0,0,0,0,1,State-California,Together,PhD,
3049,127889,1,0,43,0,1,0,0,0,0,0,1,0,State-Illinois,Married,Master,
3051,127803,1,0,47,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
3085,127733,1,0,39,0,1,0,0,0,0,0,0,0,State-Illinois,Married,Unknown,
2225,127683,1,0,42,0,0,0,1,0,0,0,0,1,State-California,Together,PhD,
2079,127590,1,0,38,0,0,0,1,0,0,0,1,0,State-Texas,Together,Master,
2651,127573,1,0,45,0,1,0,0,0,0,1,0,0,State-California,Married,Graduate,
3160,127469,0,0,73,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
1567,127450,0,0,69,0,1,0,0,0,0,0,1,0,State-Illinois,Married,Master,
1366,127421,0,0,66,0,0,0,0,1,0,1,0,0,State-Other,Widowed,Graduate,
1312,127255,1,0,36,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
2310,127244,1,0,41,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
2495,127242,1,0,50,0,0,1,0,0,0,1,0,0,State-California,Single,Graduate,
2295,127238,1,1,58,0,0,1,0,0,0,0,0,1,State-Texas,Single,PhD,
2534,127215,2,1,59,1,0,0,0,0,0,1,0,0,State-New York,Divorced,Graduate,
1390,127213,1,0,48,0,0,1,0,0,0,0,0,1,State-Other,Single,PhD,
1484,127203,1,1,70,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
1328,127190,1,0,47,0,0,0,1,0,1,0,0,0,State-New York,Together,Basic,
2549,127161,1,0,34,0,1,0,0,0,0,0,1,0,State-California,Married,Master,
1533,127159,1,1,47,0,1,0,0,0,0,0,1,0,State-Texas,Married,Master,
2580,127116,1,1,59,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
2035,127100,1,0,37,0,1,0,0,0,0,0,1,0,State-Illinois,Married,Master,
2406,127100,1,0,37,0,1,0,0,0,0,0,1,0,State-Florida,Married,Master,
2817,127071,1,0,52,1,0,0,0,0,0,0,1,0,State-Texas,Divorced,Master,
1293,127038,0,0,54,0,0,0,0,1,0,1,0,0,State-Texas,Widowed,Graduate,
2265,126997,0,0,69,0,1,0,0,0,1,0,0,0,State-Texas,Married,Basic,
2165,126954,1,0,49,0,0,1,0,0,0,1,0,0,State-California,Single,Graduate,
2058,126907,1,1,44,0,0,0,1,0,0,0,0,0,State-Florida,Together,Unknown,
2363,126907,1,1,44,0,0,0,1,0,0,0,0,0,State-California,Together,Unknown,
2326,126887,0,1,61,0,1,0,0,0,0,0,0,0,State-Other,Married,Unknown,
1594,126877,0,0,51,0,0,1,0,0,0,0,1,0,State-Other,Single,Master,
1791,126872,0,0,39,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
1874,126868,1,0,29,0,0,1,0,0,1,0,0,0,State-New York,Single,Basic,
1569,126850,1,1,49,0,0,0,1,0,0,0,0,0,State-Texas,Together,Unknown,
3199,126816,0,0,34,0,0,1,0,0,0,1,0,0,State-Illinois,Single,Graduate,
2373,126759,1,0,48,1,0,0,0,0,0,1,0,0,State-Texas,Divorced,Graduate,
1657,126751,2,0,46,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
1004,126646,1,0,36,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
2845,126642,1,0,53,1,0,0,0,0,0,0,0,1,State-Illinois,Divorced,PhD,
2130,126576,1,0,34,0,0,1,0,0,0,1,0,0,State-Florida,Single,Graduate,
1678,126518,1,1,71,0,0,1,0,0,0,0,0,1,State-Other,Single,PhD,
1240,126490,0,0,62,0,0,0,1,0,0,0,0,0,State-Other,Together,Unknown,
1639,126490,0,0,62,0,0,0,1,0,0,0,0,0,State-Illinois,Together,Unknown,
3151,126487,1,0,42,0,0,1,0,0,1,0,0,0,State-Illinois,Single,Basic,
1073,126326,0,0,44,0,0,0,1,0,0,0,0,0,State-California,Together,Unknown,
1076,126304,1,0,51,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
2433,126290,1,1,48,0,0,0,1,0,0,1,0,0,State-Texas,Together,Graduate,
2202,126228,1,0,47,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
1582,126224,1,0,42,0,1,0,0,0,0,0,0,0,State-Other,Married,Unknown,
1591,126150,2,1,64,1,0,0,0,0,0,1,0,0,State-Illinois,Divorced,Graduate,
1501,126095,1,0,30,0,0,1,0,0,0,1,0,0,State-Illinois,Single,Graduate,
1158,126091,1,1,63,0,0,0,1,0,0,1,0,0,State-Florida,Together,Graduate,
1978,126091,1,1,63,0,0,0,1,0,0,1,0,0,State-Other,Together,Graduate,
3148,126067,1,0,46,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
1645,125965,0,0,40,0,1,0,0,0,1,0,0,0,State-Illinois,Married,Basic,
2034,125959,1,1,50,1,0,0,0,0,0,0,0,0,State-Florida,Divorced,Unknown,
2112,125930,1,1,53,0,0,1,0,0,0,1,0,0,State-Florida,Single,Graduate,
1698,125851,1,0,42,0,0,0,1,0,0,1,0,0,State-Florida,Together,Graduate,
3088,125818,1,0,49,1,0,0,0,0,0,1,0,0,State-Other,Divorced,Graduate,
1800,125804,1,0,42,0,1,0,0,0,0,0,0,0,State-Florida,Married,Unknown,
1061,125721,1,0,49,0,1,0,0,0,0,1,0,0,State-California,Married,Graduate,
2221,125707,1,0,36,0,0,1,0,0,1,0,0,0,State-Illinois,Single,Basic,
1508,125545,1,0,33,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
2745,125509,1,0,46,1,0,0,0,0,0,0,0,1,State-Texas,Divorced,PhD,
2956,125509,1,0,46,1,0,0,0,0,0,0,0,1,State-Other,Divorced,PhD,
1914,125443,1,0,31,0,1,0,0,0,1,0,0,0,State-Florida,Married,Basic,
2914,125410,1,0,47,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
2629,125358,0,1,73,0,0,0,0,1,0,0,0,1,State-Illinois,Widowed,PhD,
1524,125315,1,0,43,0,0,0,1,0,0,0,0,0,State-Florida,Together,Unknown,
2800,125293,1,0,51,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
3045,125293,1,0,51,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
1174,125271,1,0,37,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
1691,125252,1,0,34,0,1,0,0,0,0,1,0,0,State-California,Married,Graduate,
3157,125224,1,0,48,0,1,0,0,0,1,0,0,0,State-Illinois,Married,Basic,
3090,125176,1,1,44,0,0,0,1,0,0,0,0,0,State-Florida,Together,Unknown,
1814,125130,1,0,40,0,0,0,1,0,0,0,0,0,State-New York,Together,Unknown,
2824,125008,1,0,32,0,0,1,0,0,0,1,0,0,State-Other,Single,Graduate,
1972,124884,1,0,48,0,1,0,0,0,0,0,0,0,State-Other,Married,Unknown,
1179,124882,1,0,42,0,0,0,1,0,1,0,0,0,State-Texas,Together,Basic,
2871,124882,1,0,42,0,0,0,1,0,1,0,0,0,State-Texas,Together,Basic,
1861,124762,1,0,48,0,0,1,0,0,0,1,0,0,State-Illinois,Single,Graduate,
2306,124711,0,0,38,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
1529,124683,1,0,30,0,1,0,0,0,0,0,0,0,State-California,Married,Unknown,
2538,124645,1,0,32,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
2395,124639,1,1,47,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
1097,124594,1,0,41,0,0,0,1,0,1,0,0,0,State-California,Together,Basic,
2619,124594,1,0,41,0,0,0,1,0,1,0,0,0,State-Texas,Together,Basic,
2955,124570,1,0,36,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
1267,124480,1,0,39,0,1,0,0,0,1,0,0,0,State-Illinois,Married,Basic,
3196,124434,2,0,48,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
1906,124401,0,0,41,0,0,0,1,0,0,0,1,0,State-Other,Together,Master,
2324,124367,1,0,38,0,0,1,0,0,1,0,0,0,State-New York,Single,Basic,
2668,124336,1,0,39,0,0,1,0,0,0,0,0,0,State-Other,Single,Unknown,
1486,124279,0,0,30,0,1,0,0,0,1,0,0,0,State-Other,Married,Basic,
1573,124221,0,0,61,0,0,0,1,0,0,1,0,0,State-Illinois,Together,Graduate,
2975,124206,1,0,50,0,0,1,0,0,0,1,0,0,State-California,Single,Graduate,
2067,124163,1,1,50,0,0,1,0,0,0,1,0,0,State-Texas,Single,Graduate,
1315,124072,1,0,37,0,0,1,0,0,0,1,0,0,State-Illinois,Single,Graduate,
1432,124027,1,0,44,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
1291,123976,1,0,36,0,0,0,1,0,0,1,0,0,State-Illinois,Together,Graduate,
1136,123957,1,0,45,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
1580,123910,1,0,51,1,0,0,0,0,0,1,0,0,State-New York,Divorced,Graduate,
2850,123830,0,0,33,0,0,1,0,0,0,0,0,0,State-Florida,Single,Unknown,
2917,123763,1,0,43,0,0,1,0,0,0,1,0,0,State-Illinois,Single,Graduate,
2255,123748,1,0,52,1,0,0,0,0,0,0,1,0,State-California,Divorced,Master,
2155,123724,1,0,41,0,0,0,1,0,1,0,0,0,State-Illinois,Together,Basic,
1036,123718,1,0,44,0,1,0,0,0,0,0,0,0,State-Other,Married,Unknown,
1224,123661,1,0,38,0,0,0,1,0,0,0,1,0,State-Florida,Together,Master,
1086,123626,1,0,50,0,1,0,0,0,0,0,0,1,State-Florida,Married,PhD,
1394,123616,1,0,38,0,0,1,0,0,0,0,0,0,State-New York,Single,Unknown,
1077,123559,1,0,47,0,1,0,0,0,0,0,0,0,State-Texas,Married,Unknown,
3111,123539,0,0,63,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
2658,123536,1,0,37,0,1,0,0,0,0,0,0,1,State-Florida,Married,PhD,
2702,123529,0,1,55,0,0,1,0,0,1,0,0,0,State-New York,Single,Basic,
3030,123478,0,0,55,0,0,1,0,0,0,1,0,0,State-Florida,Single,Graduate,
2963,123477,1,0,34,0,1,0,0,0,0,1,0,0,State-California,Married,Graduate,
1382,123442,1,0,33,0,0,1,0,0,0,1,0,0,State-New York,Single,Graduate,
2510,123331,1,0,32,0,1,0,0,0,0,0,0,0,State-New York,Married,Unknown,
2511,123331,1,0,32,0,0,1,0,0,0,0,0,0,State-Texas,Single,Unknown,
1429,123295,0,0,61,1,0,0,0,0,0,1,0,0,State-Illinois,Divorced,Graduate,
3002,123272,0,0,67,1,0,0,0,0,0,1,0,0,State-New York,Divorced,Graduate,
1841,123228,1,0,51,0,0,0,1,0,0,1,0,0,State-California,Together,Graduate,
1152,123228,1,0,36,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
2446,123162,1,1,50,0,1,0,0,0,0,0,0,0,State-Other,Married,Unknown,
2282,123148,0,0,35,0,1,0,0,0,0,0,0,0,State-New York,Married,Unknown,
2136,123091,1,1,57,0,0,1,0,0,0,0,0,1,State-Florida,Single,PhD,
2977,122979,1,0,50,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
1523,122944,1,0,39,0,0,1,0,0,0,0,1,0,State-California,Single,Master,
1229,122804,1,0,49,0,0,1,0,0,0,1,0,0,State-California,Single,Graduate,
2272,122804,1,0,49,0,0,1,0,0,0,1,0,0,State-Other,Single,Graduate,
2609,122775,1,0,42,0,0,0,1,0,0,1,0,0,State-California,Together,Graduate,
3186,122775,1,0,42,0,0,0,1,0,0,1,0,0,State-Florida,Together,Graduate,
2900,122701,1,0,43,0,1,0,0,0,0,0,1,0,State-New York,Married,Master,
2367,122682,1,0,47,0,0,0,1,0,0,1,0,0,State-Texas,Together,Graduate,
2804,122669,1,0,45,0,0,0,1,0,0,0,1,0,State-New York,Together,Master,
2099,122634,0,0,54,0,0,0,1,0,1,0,0,0,State-California,Together,Basic,
2392,122634,0,0,54,0,0,0,1,0,1,0,0,0,State-Other,Together,Basic,
1360,122585,0,0,50,0,0,1,0,0,0,1,0,0,State-Other,Single,Graduate,
1298,122574,2,1,53,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
1597,122574,2,1,53,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
2657,122554,1,1,65,0,1,0,0,0,0,0,0,1,State-California,Married,PhD,
2208,122518,1,0,34,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
1798,122507,0,0,66,0,0,1,0,0,0,1,0,0,State-Other,Single,Graduate,
2626,122448,1,0,38,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
1984,122434,1,0,33,0,0,0,1,0,0,1,0,0,State-Other,Together,Graduate,
1537,122419,0,0,57,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
1804,122419,0,0,57,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
3060,122390,0,0,51,0,0,0,1,0,1,0,0,0,State-Florida,Together,Basic,
2166,122327,1,0,35,0,0,1,0,0,0,1,0,0,State-Florida,Single,Graduate,
2049,122304,0,0,64,1,0,0,0,0,0,1,0,0,State-Texas,Divorced,Graduate,
2826,122280,1,0,45,0,0,0,1,0,0,1,0,0,State-Florida,Together,Graduate,
2993,122263,1,1,69,1,0,0,0,0,0,1,0,0,State-California,Divorced,Graduate,
1223,122212,1,0,45,0,1,0,0,0,0,0,0,0,State-California,Married,Unknown,
2876,122148,0,0,37,0,0,1,0,0,0,1,0,0,State-New York,Single,Graduate,
3050,122123,0,0,60,0,0,0,0,1,1,0,0,0,State-New York,Widowed,Basic,
2692,122108,1,1,43,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
1256,122070,1,0,50,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
1802,122063,1,0,48,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
1319,122010,1,0,37,0,0,0,1,0,0,1,0,0,State-California,Together,Graduate,
1041,121994,0,1,63,0,0,0,1,0,0,1,0,0,State-Texas,Together,Graduate,
2960,121994,0,1,63,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
2739,121955,1,0,34,0,1,0,0,0,0,0,0,0,State-Texas,Married,Unknown,
1111,121918,1,0,51,0,0,0,1,0,0,1,0,0,State-Illinois,Together,Graduate,
1589,121888,1,0,34,0,0,1,0,0,0,0,1,0,State-California,Single,Master,
1880,121846,1,0,34,1,0,0,0,0,0,1,0,0,State-New York,Divorced,Graduate,
2790,121840,1,0,37,0,0,0,1,0,0,0,0,1,State-Florida,Together,PhD,
1853,121675,1,0,44,0,0,0,1,0,0,1,0,0,State-California,Together,Graduate,
2418,121645,1,0,41,0,0,0,1,0,0,1,0,0,State-Florida,Together,Graduate,
1535,121474,1,0,31,0,0,1,0,0,0,1,0,0,State-California,Single,Graduate,
1792,121359,1,0,48,0,0,1,0,0,0,1,0,0,State-Other,Single,Graduate,
2357,121355,1,0,35,0,1,0,0,0,0,1,0,0,State-California,Married,Graduate,
2123,121282,1,0,42,1,0,0,0,0,0,0,0,0,State-California,Divorced,Unknown,
2126,121255,1,0,46,0,0,0,1,0,0,0,1,0,State-New York,Together,Master,
1649,121063,1,0,33,0,0,1,0,0,1,0,0,0,State-California,Single,Basic,
2907,121059,1,0,38,0,1,0,0,0,0,0,1,0,State-Texas,Married,Master,
2832,121024,0,0,44,0,0,0,1,0,0,0,1,0,State-Florida,Together,Master,
2490,120981,0,0,43,0,0,0,1,0,0,0,0,0,State-Florida,Together,Unknown,
2361,120895,1,0,47,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
1763,120587,1,0,50,0,0,1,0,0,0,1,0,0,State-California,Single,Graduate,
3105,120587,1,0,50,0,0,1,0,0,0,1,0,0,State-Texas,Single,Graduate,
1040,120559,1,0,35,0,1,0,0,0,0,0,1,0,State-New York,Married,Master,
1458,120518,1,0,32,0,0,1,0,0,0,1,0,0,State-Florida,Single,Graduate,
2413,120491,0,0,34,0,0,0,1,0,0,0,0,0,State-Illinois,Together,Unknown,
2229,120427,1,0,47,0,0,0,1,0,0,0,0,1,State-Texas,Together,PhD,
1766,120425,1,0,34,0,1,0,0,0,1,0,0,0,State-New York,Married,Basic,
3074,120425,1,0,34,0,1,0,0,0,1,0,0,0,State-New York,Married,Basic,
2755,120194,1,0,41,0,0,1,0,0,1,0,0,0,State-Illinois,Single,Basic,
2650,120193,0,0,29,0,0,0,1,0,0,0,0,0,State-Other,Together,Unknown,
2000,120180,0,0,44,0,0,1,0,0,0,1,0,0,State-New York,Single,Graduate,
2893,120180,0,0,44,0,0,1,0,0,0,1,0,0,State-Illinois,Single,Graduate,
1428,120130,0,0,46,0,1,0,0,0,0,0,0,0,State-Florida,Married,Unknown,
2152,120130,0,0,46,0,1,0,0,0,0,0,0,0,State-Other,Married,Unknown,
1365,119986,1,0,35,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
1643,119986,1,0,35,0,1,0,0,0,0,1,0,0,State-California,Married,Graduate,
1400,119789,1,0,45,0,0,0,1,0,0,0,0,0,State-New York,Together,Unknown,
2505,119740,0,1,60,0,0,0,1,0,0,1,0,0,State-Texas,Together,Graduate,
2248,119656,1,0,50,0,0,0,1,0,0,1,0,0,State-Other,Together,Graduate,
1532,119514,1,1,52,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
1989,119514,1,1,52,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
1114,119510,2,0,35,0,1,0,0,0,0,0,1,0,State-Other,Married,Master,
1848,119485,2,0,34,0,0,1,0,0,0,0,1,0,State-Florida,Single,Master,
2604,119444,1,0,38,0,0,0,1,0,0,1,0,0,State-Florida,Together,Graduate,
1824,119419,1,0,39,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
2458,119414,1,0,39,0,0,0,1,0,0,0,0,0,State-Other,Together,Unknown,
3108,119346,1,0,46,1,0,0,0,0,0,1,0,0,State-Florida,Divorced,Graduate,
1780,119329,1,0,52,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
2459,119107,1,0,40,0,1,0,0,0,0,1,0,0,State-California,Married,Graduate,
1703,118988,1,0,36,0,1,0,0,0,0,0,0,1,State-California,Married,PhD,
1596,118978,1,0,47,0,1,0,0,0,1,0,0,0,State-Florida,Married,Basic,
2323,118929,0,0,30,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
2891,118929,0,0,30,0,1,0,0,0,0,1,0,0,State-California,Married,Graduate,
3172,118929,0,0,30,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
1193,118890,0,0,36,0,0,1,0,0,0,0,1,0,State-California,Single,Master,
2597,118793,1,0,49,0,1,0,0,0,0,1,0,0,State-California,Married,Graduate,
2689,118746,1,0,28,0,0,1,0,0,1,0,0,0,State-Illinois,Single,Basic,
1245,118701,1,1,56,0,0,1,0,0,0,1,0,0,State-Texas,Single,Graduate,
2782,118701,1,1,56,0,0,1,0,0,0,1,0,0,State-Other,Single,Graduate,
1647,118690,0,0,61,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
2400,118690,0,0,61,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
2706,118690,0,0,61,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
1025,118589,0,0,51,0,0,1,0,0,0,1,0,0,State-California,Single,Graduate,
1406,118492,1,0,38,0,0,0,1,0,0,0,1,0,State-New York,Together,Master,
2304,118393,1,0,46,0,1,0,0,0,1,0,0,0,State-Florida,Married,Basic,
2677,118358,1,0,31,0,0,1,0,0,0,1,0,0,State-Illinois,Single,Graduate,
2188,118351,0,0,30,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
2332,118227,1,0,33,0,0,0,1,0,0,1,0,0,State-Other,Together,Graduate,
2669,118222,0,0,30,0,1,0,0,0,0,1,0,0,State-California,Married,Graduate,
2667,118169,1,0,35,0,1,0,0,0,0,0,0,1,State-Texas,Married,PhD,
1426,118100,0,0,74,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
2695,117688,1,0,41,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
3007,117649,1,0,44,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
1719,117487,1,0,31,0,1,0,0,0,1,0,0,0,State-Texas,Married,Basic,
1579,117459,1,0,45,0,0,0,1,0,0,0,1,0,State-Illinois,Together,Master,
2005,117345,1,0,42,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
1014,117323,0,0,33,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
2341,117256,1,0,28,0,1,0,0,0,1,0,0,0,State-Illinois,Married,Basic,
3120,117148,1,0,44,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
1767,117144,1,1,60,0,0,0,1,0,0,0,1,0,State-Texas,Together,Master,
2572,117144,1,1,60,0,0,0,1,0,0,0,1,0,State-Other,Together,Master,
1860,117117,1,0,42,0,0,0,1,0,0,0,0,0,State-Florida,Together,Unknown,
1727,117003,1,0,45,0,1,0,0,0,0,0,0,0,State-California,Married,Unknown,
1936,116927,1,1,44,0,1,0,0,0,0,0,0,1,State-Other,Married,PhD,
2046,116860,1,1,59,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
1773,116813,0,0,70,0,0,1,0,0,0,1,0,0,State-Texas,Single,Graduate,
2700,116653,1,0,41,0,0,1,0,0,0,0,1,0,State-Florida,Single,Master,
1280,116626,2,0,49,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
2109,116581,0,0,35,0,0,1,0,0,1,0,0,0,State-Texas,Single,Basic,
2439,116531,1,0,42,0,0,0,1,0,0,1,0,0,State-Texas,Together,Graduate,
1810,116529,1,0,36,0,0,0,1,0,0,1,0,0,State-Other,Together,Graduate,
2095,116269,1,0,36,0,0,1,0,0,0,0,0,1,State-Illinois,Single,PhD,
1170,116248,1,0,32,0,1,0,0,0,0,0,0,0,State-Florida,Married,Unknown,
3168,116185,1,0,30,0,0,1,0,0,1,0,0,0,State-Florida,Single,Basic,
2730,116014,1,1,41,0,0,1,0,0,1,0,0,0,State-Florida,Single,Basic,
3101,116005,1,0,40,0,1,0,0,0,1,0,0,0,State-California,Married,Basic,
2652,115862,1,0,41,0,0,1,0,0,1,0,0,0,State-Florida,Single,Basic,
2271,115759,0,0,64,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
1953,115716,1,0,32,0,1,0,0,0,0,0,0,0,State-Texas,Married,Unknown,
1381,115345,1,0,36,0,0,0,1,0,0,1,0,0,State-Illinois,Together,Graduate,
1542,115315,0,0,50,0,1,0,0,0,0,0,0,0,State-Florida,Married,Unknown,
2088,115315,0,0,50,0,1,0,0,0,0,0,0,0,State-Florida,Married,Unknown,
1247,115287,1,0,41,1,0,0,0,0,0,1,0,0,State-California,Divorced,Graduate,
2184,115287,1,0,41,1,0,0,0,0,0,1,0,0,State-Florida,Divorced,Graduate,
3132,115253,1,0,28,0,0,1,0,0,1,0,0,0,State-Florida,Single,Basic,
1830,115072,2,0,40,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
2164,115056,1,1,62,0,0,1,0,0,1,0,0,0,State-Other,Single,Basic,
2008,115038,1,0,33,0,0,1,0,0,1,0,0,0,State-Other,Single,Basic,
1221,115033,0,0,69,0,0,1,0,0,0,1,0,0,State-Texas,Single,Graduate,
3176,114918,0,1,57,0,0,0,1,0,1,0,0,0,State-New York,Together,Basic,
1925,114906,0,0,34,0,0,1,0,0,1,0,0,0,State-California,Single,Basic,
1311,114849,1,0,44,1,0,0,0,0,0,0,0,1,State-Texas,Divorced,PhD,
3071,114796,1,0,36,0,1,0,0,0,0,0,0,0,State-California,Married,Unknown,
1646,114661,0,0,64,0,0,0,1,0,0,0,1,0,State-New York,Together,Master,
1383,114515,1,0,40,0,0,0,1,0,0,0,0,0,State-Texas,Together,Unknown,
2151,114421,0,0,24,0,1,0,0,0,1,0,0,0,State-Texas,Married,Basic,
3073,114188,0,0,48,0,1,0,0,0,1,0,0,0,State-Illinois,Married,Basic,
1472,114045,1,0,51,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
2568,113724,1,0,32,0,0,0,1,0,1,0,0,0,State-Florida,Together,Basic,
2969,113672,1,1,60,0,0,0,1,0,0,1,0,0,State-California,Together,Graduate,
1608,113624,1,0,44,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
2736,113533,1,0,41,1,0,0,0,0,0,0,0,0,State-Florida,Divorced,Unknown,
1561,113260,1,1,50,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
1674,113084,0,0,68,0,0,0,1,0,1,0,0,0,State-Florida,Together,Basic,
1297,112571,1,0,44,1,0,0,0,0,0,1,0,0,State-Illinois,Divorced,Graduate,
2587,112393,0,0,42,0,1,0,0,0,0,0,0,0,State-Illinois,Married,Unknown,
2836,111448,0,0,45,1,0,0,0,0,0,0,0,0,State-Other,Divorced,Unknown,
3197,111012,1,0,36,0,0,1,0,0,0,1,0,0,State-California,Single,Graduate,
1029,110979,0,0,31,1,0,0,0,0,0,0,1,0,State-Texas,Divorced,Master,
2119,110979,0,0,31,1,0,0,0,0,0,0,1,0,State-Illinois,Divorced,Master,
1412,110404,1,0,31,0,0,0,1,0,0,0,0,0,State-New York,Together,Unknown,
1369,110245,1,0,49,0,0,1,0,0,0,1,0,0,State-Illinois,Single,Graduate,
2679,109722,1,0,47,0,0,0,1,0,1,0,0,0,State-Texas,Together,Basic,
1126,109548,1,0,44,1,0,0,0,0,1,0,0,0,State-Other,Divorced,Basic,
2512,109255,1,0,31,0,0,1,0,0,0,1,0,0,State-Other,Single,Graduate,
2201,108940,1,0,34,0,0,1,0,0,1,0,0,0,State-California,Single,Basic,
3163,108820,1,1,68,0,0,1,0,0,0,0,1,0,State-Illinois,Single,Master,
2023,108028,0,0,29,0,0,1,0,0,0,1,0,0,State-Illinois,Single,Graduate,
1226,107500,1,0,47,0,0,1,0,0,0,1,0,0,State-New York,Single,Graduate,
1042,107500,1,0,45,0,1,0,0,0,0,0,1,0,State-Other,Married,Master,
1011,107500,0,0,44,0,1,0,0,0,1,0,0,0,State-Texas,Married,Basic,
1705,107500,1,0,44,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
2280,107500,1,1,42,0,0,1,0,0,0,1,0,0,State-Florida,Single,Graduate,
2133,107500,0,1,41,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
